Time, Value
21:55:17, 1
21:55:17, 2
21:55:17, 24
21:55:17, 34
21:55:17, 22
21:55:17, 3
21:55:17, -4
21:55:17, -2
21:55:17, -3
21:55:17, 1
21:55:17, 5
21:55:17, 10
21:55:17, 10
21:55:17, 1
21:55:17, -11
21:55:17, -19
21:55:17, -18
21:55:17, -17
21:55:17, -22
21:55:17, -23
21:55:17, -9
21:55:17, 12
21:55:17, 38
21:55:17, 45
21:55:17, 26
21:55:17, 2
21:55:17, -13
21:55:17, -26
21:55:17, -25
21:55:17, -7
21:55:17, -7
21:55:17, -42
21:55:17, -81
21:55:17, -77
21:55:17, -53
21:55:17, -41
21:55:17, -49
21:55:17, -60
21:55:17, -57
21:55:17, -45
21:55:17, -40
21:55:17, -50
21:55:17, -61
21:55:17, -55
21:55:17, -45
21:55:17, -51
21:55:17, -67
21:55:17, -84
21:55:17, -84
21:55:17, -56
21:55:17, -38
21:55:17, -49
21:55:17, -54
21:55:17, -34
21:55:17, -13
21:55:17, -12
21:55:17, -26
21:55:17, -43
21:55:17, -62
21:55:17, -72
21:55:17, -69
21:55:17, -50
21:55:17, -35
21:55:17, -42
21:55:17, -51
21:55:17, -43
21:55:17, -34
21:55:17, -34
21:55:17, -34
21:55:17, -25
21:55:17, -14
21:55:17, -3
21:55:17, 18
21:55:17, 18
21:55:17, -1
21:55:17, 0
21:55:17, 25
21:55:17, 59
21:55:17, 69
21:55:17, 66
21:55:17, 61
21:55:17, 52
21:55:17, 50
21:55:17, 72
21:55:17, 89
21:55:17, 86
21:55:17, 81
21:55:17, 83
21:55:17, 83
21:55:17, 73
21:55:17, 54
21:55:17, 39
21:55:17, 28
21:55:18, 29
21:55:18, 37
21:55:18, 50
21:55:18, 66
21:55:18, 70
21:55:18, 59
21:55:18, 59
21:55:18, 57
21:55:18, 43
21:55:18, 28
21:55:18, 27
21:55:18, 37
21:55:18, 42
21:55:18, 44
21:55:18, 53
21:55:18, 70
21:55:18, 89
21:55:18, 99
21:55:18, 96
21:55:18, 90
21:55:18, 88
21:55:18, 89
21:55:18, 86
21:55:18, 83
21:55:18, 89
21:55:18, 115
21:55:18, 137
21:55:18, 150
21:55:18, 151
21:55:18, 156
21:55:18, 173
21:55:18, 186
21:55:18, 188
21:55:18, 184
21:55:18, 179
21:55:18, 177
21:55:18, 184
21:55:18, 184
21:55:18, 176
21:55:18, 167
21:55:18, 169
21:55:18, 169
21:55:18, 155
21:55:18, 132
21:55:18, 115
21:55:18, 104
21:55:18, 93
21:55:18, 76
21:55:18, 51
21:55:18, 21
21:55:18, -10
21:55:18, -34
21:55:18, -21
21:55:18, 19
21:55:18, 34
21:55:18, 13
21:55:18, -7
21:55:18, -28
21:55:18, -33
21:55:18, -6
21:55:18, 27
21:55:18, 42
21:55:18, 50
21:55:18, 58
21:55:18, 51
21:55:18, 29
21:55:18, 25
21:55:18, 38
21:55:18, 42
21:55:18, 37
21:55:18, 37
21:55:18, 40
21:55:18, 40
21:55:18, 41
21:55:18, 48
21:55:18, 56
21:55:18, 49
21:55:18, 28
21:55:18, 27
21:55:18, 48
21:55:18, 67
21:55:18, 83
21:55:18, 85
21:55:18, 86
21:55:18, 87
21:55:18, 90
21:55:18, 112
21:55:18, 120
21:55:18, 107
21:55:18, 89
21:55:18, 75
21:55:18, 56
21:55:18, 51
21:55:18, 64
21:55:18, 82
21:55:18, 103
21:55:18, 115
21:55:18, 116
21:55:18, 122
21:55:18, 128
21:55:18, 132
21:55:18, 137
21:55:18, 139
21:55:18, 133
21:55:18, 123
21:55:18, 103
21:55:18, 77
21:55:18, 66
21:55:18, 65
21:55:18, 71
21:55:18, 76
21:55:18, 72
21:55:18, 70
21:55:18, 61
21:55:18, 51
21:55:18, 35
21:55:18, 8
21:55:18, -10
21:55:18, -13
21:55:18, -14
21:55:18, -30
21:55:18, -52
21:55:18, -61
21:55:18, -65
21:55:18, -58
21:55:18, -50
21:55:18, -50
21:55:18, -56
21:55:18, -70
21:55:18, -74
21:55:18, -61
21:55:18, -53
21:55:18, -56
21:55:18, -65
21:55:18, -74
21:55:18, -84
21:55:18, -91
21:55:18, -90
21:55:18, -71
21:55:18, -44
21:55:18, -19
21:55:18, -1
21:55:18, 5
21:55:18, 4
21:55:18, 12
21:55:18, 28
21:55:18, 38
21:55:18, 51
21:55:18, 56
21:55:18, 50
21:55:18, 36
21:55:18, 38
21:55:18, 54
21:55:18, 68
21:55:18, 59
21:55:18, 36
21:55:18, 26
21:55:18, 42
21:55:18, 44
21:55:18, 32
21:55:18, 7
21:55:18, 5
21:55:18, 26
21:55:18, 38
21:55:18, 43
21:55:18, 64
21:55:18, 65
21:55:18, 53
21:55:18, 43
21:55:18, 40
21:55:18, 45
21:55:18, 56
21:55:18, 55
21:55:18, 52
21:55:18, 50
21:55:18, 48
21:55:18, 48
21:55:18, 43
21:55:18, 48
21:55:18, 64
21:55:18, 71
21:55:18, 74
21:55:18, 86
21:55:18, 102
21:55:18, 113
21:55:18, 114
21:55:18, 107
21:55:18, 100
21:55:18, 97
21:55:18, 101
21:55:18, 104
21:55:18, 117
21:55:18, 137
21:55:18, 136
21:55:18, 120
21:55:18, 115
21:55:18, 114
21:55:18, 109
21:55:18, 107
21:55:18, 115
21:55:18, 137
21:55:18, 150
21:55:18, 137
21:55:18, 113
21:55:18, 107
21:55:18, 128
21:55:18, 141
21:55:18, 141
21:55:18, 132
21:55:18, 117
21:55:18, 108
21:55:18, 98
21:55:18, 92
21:55:18, 97
21:55:18, 92
21:55:18, 90
21:55:18, 99
21:55:18, 108
21:55:18, 99
21:55:18, 83
21:55:18, 84
21:55:18, 97
21:55:18, 99
21:55:18, 91
21:55:18, 74
21:55:18, 60
21:55:18, 65
21:55:18, 71
21:55:18, 61
21:55:18, 43
21:55:18, 38
21:55:18, 49
21:55:18, 65
21:55:18, 80
21:55:18, 84
21:55:18, 88
21:55:18, 90
21:55:18, 89
21:55:18, 91
21:55:18, 92
21:55:18, 87
21:55:18, 82
21:55:18, 86
21:55:18, 90
21:55:18, 87
21:55:18, 73
21:55:18, 51
21:55:18, 39
21:55:18, 33
21:55:18, 20
21:55:18, 28
21:55:18, 54
21:55:18, 67
21:55:18, 65
21:55:18, 60
21:55:18, 57
21:55:18, 56
21:55:18, 67
21:55:18, 82
21:55:18, 80
21:55:18, 72
21:55:18, 70
21:55:18, 74
21:55:18, 59
21:55:18, 43
21:55:18, 38
21:55:18, 25
21:55:18, 10
21:55:18, 8
21:55:18, 9
21:55:18, 3
21:55:18, -22
21:55:18, -54
21:55:18, -72
21:55:18, -73
21:55:18, -60
21:55:18, -45
21:55:18, -40
21:55:18, -36
21:55:18, -24
21:55:18, -9
21:55:18, 0
21:55:18, 3
21:55:18, 17
21:55:18, 40
21:55:18, 69
21:55:18, 90
21:55:18, 90
21:55:18, 56
21:55:18, 34
21:55:18, 42
21:55:18, 67
21:55:18, 82
21:55:18, 72
21:55:18, 49
21:55:18, 28
21:55:18, 26
21:55:18, 33
21:55:18, 33
21:55:18, 34
21:55:18, 34
21:55:18, 41
21:55:18, 51
21:55:18, 52
21:55:18, 40
21:55:18, 18
21:55:18, 5
21:55:18, 17
21:55:18, 34
21:55:18, 39
21:55:18, 39
21:55:18, 36
21:55:18, 9
21:55:18, -12
21:55:18, -2
21:55:18, 26
21:55:18, 32
21:55:18, 10
21:55:18, -1
21:55:18, 8
21:55:18, 19
21:55:18, 13
21:55:18, 4
21:55:18, -14
21:55:18, -33
21:55:18, -29
21:55:18, -19
21:55:18, -6
21:55:18, -8
21:55:18, -18
21:55:18, -19
21:55:18, -14
21:55:18, -12
21:55:18, -18
21:55:18, -22
21:55:18, -25
21:55:18, -22
21:55:18, -26
21:55:18, -41
21:55:18, -59
21:55:18, -87
21:55:18, -107
21:55:18, -114
21:55:18, -116
21:55:18, -122
21:55:18, -119
21:55:18, -116
21:55:18, -119
21:55:18, -125
21:55:18, -132
21:55:18, -120
21:55:18, -92
21:55:18, -72
21:55:18, -69
21:55:18, -73
21:55:18, -55
21:55:18, -23
21:55:18, -7
21:55:18, 0
21:55:18, 10
21:55:18, 27
21:55:18, 55
21:55:18, 80
21:55:18, 89
21:55:18, 107
21:55:18, 134
21:55:18, 140
21:55:18, 124
21:55:18, 116
21:55:18, 131
21:55:18, 152
21:55:18, 164
21:55:18, 166
21:55:18, 161
21:55:18, 161
21:55:18, 163
21:55:18, 162
21:55:18, 170
21:55:18, 187
21:55:18, 200
21:55:18, 193
21:55:18, 167
21:55:18, 138
21:55:18, 106
21:55:18, 89
21:55:18, 76
21:55:18, 64
21:55:18, 60
21:55:18, 65
21:55:18, 56
21:55:18, 35
21:55:18, 28
21:55:18, 35
21:55:18, 23
21:55:18, 10
21:55:18, 18
21:55:18, 32
21:55:18, 16
21:55:18, -18
21:55:18, -36
21:55:18, -39
21:55:18, -44
21:55:18, -38
21:55:18, -36
21:55:18, -46
21:55:18, -43
21:55:18, -36
21:55:18, -28
21:55:18, -23
21:55:18, -19
21:55:18, -21
21:55:18, -18
21:55:18, 10
21:55:18, 37
21:55:18, 38
21:55:18, 25
21:55:18, 23
21:55:18, 38
21:55:18, 56
21:55:18, 70
21:55:18, 76
21:55:18, 93
21:55:18, 112
21:55:18, 120
21:55:18, 121
21:55:18, 100
21:55:18, 60
21:55:18, 37
21:55:18, 42
21:55:18, 67
21:55:18, 74
21:55:18, 56
21:55:18, 36
21:55:18, 32
21:55:18, 26
21:55:18, 19
21:55:18, 21
21:55:18, 33
21:55:18, 48
21:55:18, 60
21:55:18, 69
21:55:18, 57
21:55:18, 37
21:55:18, 28
21:55:18, 33
21:55:18, 33
21:55:18, 41
21:55:18, 61
21:55:18, 71
21:55:18, 74
21:55:18, 76
21:55:18, 71
21:55:18, 50
21:55:18, 35
21:55:18, 33
21:55:18, 33
21:55:18, 40
21:55:18, 44
21:55:18, 36
21:55:18, 11
21:55:18, -13
21:55:18, -25
21:55:18, -7
21:55:18, 18
21:55:18, 33
21:55:18, 22
21:55:18, 7
21:55:18, 7
21:55:18, 17
21:55:18, 13
21:55:18, 27
21:55:18, 59
21:55:18, 82
21:55:18, 84
21:55:18, 84
21:55:18, 83
21:55:18, 75
21:55:18, 75
21:55:18, 91
21:55:18, 114
21:55:18, 115
21:55:18, 104
21:55:18, 96
21:55:18, 85
21:55:18, 73
21:55:18, 64
21:55:18, 52
21:55:18, 49
21:55:18, 53
21:55:18, 52
21:55:18, 39
21:55:18, 17
21:55:18, -4
21:55:18, -17
21:55:18, -24
21:55:18, -36
21:55:18, -49
21:55:18, -62
21:55:18, -72
21:55:18, -70
21:55:18, -71
21:55:18, -92
21:55:18, -113
21:55:18, -117
21:55:18, -118
21:55:18, -116
21:55:18, -103
21:55:18, -83
21:55:18, -68
21:55:18, -58
21:55:18, -50
21:55:18, -41
21:55:18, -28
21:55:18, 2
21:55:18, 41
21:55:18, 55
21:55:18, 39
21:55:18, 16
21:55:18, 10
21:55:18, 18
21:55:18, 25
21:55:18, 32
21:55:18, 26
21:55:18, 13
21:55:18, 17
21:55:18, 34
21:55:18, 49
21:55:18, 51
21:55:18, 50
21:55:18, 49
21:55:18, 50
21:55:18, 44
21:55:18, 41
21:55:18, 49
21:55:18, 53
21:55:18, 53
21:55:18, 48
21:55:18, 45
21:55:18, 54
21:55:18, 55
21:55:18, 44
21:55:18, 43
21:55:18, 59
21:55:18, 75
21:55:18, 80
21:55:18, 69
21:55:18, 59
21:55:18, 56
21:55:18, 60
21:55:18, 72
21:55:18, 91
21:55:18, 112
21:55:18, 117
21:55:18, 100
21:55:19, 70
21:55:19, 45
21:55:19, 32
21:55:19, 41
21:55:19, 54
21:55:19, 40
21:55:19, 35
21:55:19, 39
21:55:19, 37
21:55:19, 39
21:55:19, 25
21:55:19, 6
21:55:19, 24
21:55:19, 57
21:55:19, 51
21:55:19, 23
21:55:19, 20
21:55:19, 33
21:55:19, 53
21:55:19, 68
21:55:19, 61
21:55:19, 52
21:55:19, 57
21:55:19, 66
21:55:19, 56
21:55:19, 48
21:55:19, 41
21:55:19, 39
21:55:19, 44
21:55:19, 42
21:55:19, 16
21:55:19, -4
21:55:19, -11
21:55:19, -12
21:55:19, -5
21:55:19, 9
21:55:19, 11
21:55:19, 6
21:55:19, -8
21:55:19, -21
21:55:19, -20
21:55:19, -8
21:55:19, 2
21:55:19, 8
21:55:19, 12
21:55:19, 18
21:55:19, 24
21:55:19, 33
21:55:19, 48
21:55:19, 70
21:55:19, 88
21:55:19, 86
21:55:19, 83
21:55:19, 90
21:55:19, 104
21:55:19, 120
21:55:19, 125
21:55:19, 119
21:55:19, 100
21:55:19, 86
21:55:19, 92
21:55:19, 93
21:55:19, 70
21:55:19, 49
21:55:19, 43
21:55:19, 44
21:55:19, 43
21:55:19, 34
21:55:19, 8
21:55:19, -6
21:55:19, -7
21:55:19, -5
21:55:19, -10
21:55:19, -9
21:55:19, -7
21:55:19, -22
21:55:19, -41
21:55:19, -51
21:55:19, -52
21:55:19, -50
21:55:19, -43
21:55:19, -44
21:55:19, -38
21:55:19, -12
21:55:19, 4
21:55:19, 9
21:55:19, 13
21:55:19, 20
21:55:19, 25
21:55:19, 32
21:55:19, 28
21:55:19, 35
21:55:19, 64
21:55:19, 88
21:55:19, 99
21:55:19, 105
21:55:19, 115
21:55:19, 118
21:55:19, 108
21:55:19, 96
21:55:19, 84
21:55:19, 84
21:55:19, 90
21:55:19, 100
21:55:19, 102
21:55:19, 105
21:55:19, 122
21:55:19, 153
21:55:19, 182
21:55:19, 209
21:55:19, 232
21:55:19, 250
21:55:19, 256
21:55:19, 246
21:55:19, 226
21:55:19, 203
21:55:19, 196
21:55:19, 185
21:55:19, 162
21:55:19, 136
21:55:19, 119
21:55:19, 108
21:55:19, 96
21:55:19, 61
21:55:19, 22
21:55:19, 4
21:55:19, 4
21:55:19, 6
21:55:19, 6
21:55:19, 8
21:55:19, 20
21:55:19, 28
21:55:19, 27
21:55:19, 19
21:55:19, 25
21:55:19, 40
21:55:19, 53
21:55:19, 58
21:55:19, 74
21:55:19, 104
21:55:19, 123
21:55:19, 131
21:55:19, 120
21:55:19, 107
21:55:19, 109
21:55:19, 120
21:55:19, 133
21:55:19, 145
21:55:19, 147
21:55:19, 149
21:55:19, 149
21:55:19, 138
21:55:19, 130
21:55:19, 130
21:55:19, 114
21:55:19, 101
21:55:19, 107
21:55:19, 112
21:55:19, 96
21:55:19, 60
21:55:19, 36
21:55:19, 37
21:55:19, 50
21:55:19, 49
21:55:19, 38
21:55:19, 32
21:55:19, 37
21:55:19, 40
21:55:19, 39
21:55:19, 45
21:55:19, 52
21:55:19, 57
21:55:19, 64
21:55:19, 69
21:55:19, 68
21:55:19, 67
21:55:19, 70
21:55:19, 85
21:55:19, 100
21:55:19, 114
21:55:19, 121
21:55:19, 123
21:55:19, 122
21:55:19, 118
21:55:19, 114
21:55:19, 113
21:55:19, 109
21:55:19, 98
21:55:19, 74
21:55:19, 56
21:55:19, 56
21:55:19, 64
21:55:19, 72
21:55:19, 66
21:55:19, 35
21:55:19, -2
21:55:19, -25
21:55:19, -23
21:55:19, 4
21:55:19, 22
21:55:19, 13
21:55:19, 2
21:55:19, 2
21:55:19, 20
21:55:19, 42
21:55:19, 55
21:55:19, 80
21:55:19, 105
21:55:19, 108
21:55:19, 85
21:55:19, 91
21:55:19, 122
21:55:19, 140
21:55:19, 140
21:55:19, 137
21:55:19, 149
21:55:19, 165
21:55:19, 183
21:55:19, 213
21:55:19, 234
21:55:19, 227
21:55:19, 192
21:55:19, 154
21:55:19, 141
21:55:19, 155
21:55:19, 168
21:55:19, 161
21:55:19, 145
21:55:19, 120
21:55:19, 85
21:55:19, 60
21:55:19, 52
21:55:19, 54
21:55:19, 66
21:55:19, 58
21:55:19, 40
21:55:19, 22
21:55:19, 12
21:55:19, -4
21:55:19, -23
21:55:19, -28
21:55:19, -28
21:55:19, -19
21:55:19, -10
21:55:19, -18
21:55:19, -27
21:55:19, -34
21:55:19, -28
21:55:19, -18
21:55:19, 0
21:55:19, 35
21:55:19, 66
21:55:19, 80
21:55:19, 76
21:55:19, 64
21:55:19, 56
21:55:19, 73
21:55:19, 103
21:55:19, 122
21:55:19, 124
21:55:19, 113
21:55:19, 102
21:55:19, 89
21:55:19, 89
21:55:19, 101
21:55:19, 113
21:55:19, 115
21:55:19, 108
21:55:19, 105
21:55:19, 99
21:55:19, 81
21:55:19, 59
21:55:19, 53
21:55:19, 75
21:55:19, 113
21:55:19, 128
21:55:19, 122
21:55:19, 115
21:55:19, 112
21:55:19, 114
21:55:19, 119
21:55:19, 122
21:55:19, 129
21:55:19, 130
21:55:19, 121
21:55:19, 128
21:55:19, 148
21:55:19, 156
21:55:19, 153
21:55:19, 155
21:55:19, 161
21:55:19, 156
21:55:19, 162
21:55:19, 166
21:55:19, 155
21:55:19, 140
21:55:19, 124
21:55:19, 102
21:55:19, 87
21:55:19, 83
21:55:19, 76
21:55:19, 71
21:55:19, 80
21:55:19, 96
21:55:19, 103
21:55:19, 102
21:55:19, 109
21:55:19, 119
21:55:19, 120
21:55:19, 120
21:55:19, 115
21:55:19, 117
21:55:19, 117
21:55:19, 108
21:55:19, 96
21:55:19, 84
21:55:19, 73
21:55:19, 55
21:55:19, 48
21:55:19, 40
21:55:19, 38
21:55:19, 33
21:55:19, 21
21:55:19, 11
21:55:19, 10
21:55:19, 3
21:55:19, -10
21:55:19, -39
21:55:19, -68
21:55:19, -75
21:55:19, -83
21:55:19, -87
21:55:19, -92
21:55:19, -103
21:55:19, -113
21:55:19, -110
21:55:19, -98
21:55:19, -86
21:55:19, -91
21:55:19, -105
21:55:19, -102
21:55:19, -82
21:55:19, -60
21:55:19, -49
21:55:19, -45
21:55:19, -45
21:55:19, -37
21:55:19, -18
21:55:19, -6
21:55:19, -6
21:55:19, -14
21:55:19, -20
21:55:19, -17
21:55:19, 0
21:55:19, 18
21:55:19, 22
21:55:19, 21
21:55:19, 29
21:55:19, 52
21:55:19, 80
21:55:19, 103
21:55:19, 113
21:55:19, 108
21:55:19, 108
21:55:19, 117
21:55:19, 114
21:55:19, 90
21:55:19, 68
21:55:19, 68
21:55:19, 85
21:55:19, 90
21:55:19, 69
21:55:19, 54
21:55:19, 49
21:55:19, 37
21:55:19, 27
21:55:19, 33
21:55:19, 36
21:55:19, 29
21:55:19, 22
21:55:19, 1
21:55:19, -13
21:55:19, -8
21:55:19, 9
21:55:19, 29
21:55:19, 57
21:55:19, 83
21:55:19, 85
21:55:19, 75
21:55:19, 70
21:55:19, 74
21:55:19, 86
21:55:19, 97
21:55:19, 104
21:55:19, 108
21:55:19, 113
21:55:19, 109
21:55:19, 106
21:55:19, 115
21:55:19, 132
21:55:19, 140
21:55:19, 153
21:55:19, 169
21:55:19, 164
21:55:19, 140
21:55:19, 134
21:55:20, 138
21:55:20, 133
21:55:20, 118
21:55:20, 118
21:55:20, 132
21:55:20, 133
21:55:20, 118
21:55:20, 116
21:55:20, 125
21:55:20, 137
21:55:20, 136
21:55:20, 135
21:55:20, 150
21:55:20, 162
21:55:20, 160
21:55:20, 156
21:55:20, 152
21:55:20, 152
21:55:20, 149
21:55:20, 150
21:55:20, 157
21:55:20, 160
21:55:20, 146
21:55:20, 141
21:55:20, 153
21:55:20, 153
21:55:20, 138
21:55:20, 122
21:55:20, 108
21:55:20, 96
21:55:20, 86
21:55:20, 76
21:55:20, 73
21:55:20, 69
21:55:20, 56
21:55:20, 37
21:55:20, 7
21:55:20, -3
21:55:20, -5
21:55:20, -11
21:55:20, -14
21:55:20, -30
21:55:20, -66
21:55:20, -97
21:55:20, -92
21:55:20, -54
21:55:20, -18
21:55:20, -8
