Time, Value
21:51:05, 99
21:51:05, 81
21:51:05, 65
21:51:05, 55
21:51:05, 54
21:51:05, 70
21:51:05, 97
21:51:05, 114
21:51:05, 120
21:51:05, 108
21:51:05, 91
21:51:05, 72
21:51:05, 57
21:51:05, 54
21:51:05, 54
21:51:05, 60
21:51:05, 69
21:51:05, 60
21:51:05, 41
21:51:05, 24
21:51:05, 25
21:51:05, 32
21:51:05, 28
21:51:05, 36
21:51:05, 48
21:51:05, 48
21:51:05, 52
21:51:05, 45
21:51:05, 25
21:51:05, 4
21:51:05, -4
21:51:05, 0
21:51:05, 24
21:51:05, 49
21:51:05, 52
21:51:05, 42
21:51:05, 28
21:51:05, 12
21:51:05, 3
21:51:05, 2
21:51:05, 8
21:51:05, 12
21:51:05, 21
21:51:05, 22
21:51:05, -1
21:51:05, -23
21:51:05, -25
21:51:05, -14
21:51:05, 0
21:51:05, 6
21:51:05, 17
21:51:05, 37
21:51:05, 52
21:51:05, 44
21:51:05, 25
21:51:05, 17
21:51:05, 32
21:51:05, 53
21:51:05, 58
21:51:05, 66
21:51:05, 81
21:51:05, 83
21:51:05, 75
21:51:05, 67
21:51:05, 69
21:51:05, 71
21:51:05, 86
21:51:05, 115
21:51:05, 134
21:51:05, 122
21:51:05, 87
21:51:05, 60
21:51:05, 51
21:51:05, 53
21:51:05, 69
21:51:05, 80
21:51:05, 89
21:51:05, 92
21:51:05, 71
21:51:05, 29
21:51:05, 3
21:51:05, -5
21:51:05, -3
21:51:05, 7
21:51:05, 20
21:51:05, 12
21:51:05, -12
21:51:05, -49
21:51:05, -58
21:51:05, -36
21:51:05, -5
21:51:05, 9
21:51:05, 18
21:51:05, 29
21:51:05, 39
21:51:05, 35
21:51:05, 20
21:51:05, 22
21:51:05, 39
21:51:05, 66
21:51:05, 99
21:51:05, 116
21:51:05, 118
21:51:05, 115
21:51:05, 104
21:51:05, 99
21:51:05, 109
21:51:05, 122
21:51:05, 132
21:51:05, 141
21:51:05, 150
21:51:05, 148
21:51:05, 131
21:51:05, 101
21:51:05, 68
21:51:05, 57
21:51:05, 68
21:51:05, 82
21:51:05, 99
21:51:05, 119
21:51:05, 124
21:51:05, 113
21:51:05, 96
21:51:05, 81
21:51:05, 77
21:51:05, 97
21:51:05, 112
21:51:05, 112
21:51:05, 106
21:51:05, 87
21:51:05, 56
21:51:05, 45
21:51:05, 58
21:51:05, 67
21:51:05, 60
21:51:05, 59
21:51:05, 65
21:51:05, 61
21:51:05, 56
21:51:05, 40
21:51:05, 22
21:51:05, 20
21:51:05, 27
21:51:05, 25
21:51:05, 19
21:51:05, 18
21:51:05, 36
21:51:05, 58
21:51:05, 64
21:51:05, 36
21:51:05, 20
21:51:05, 39
21:51:05, 59
21:51:05, 68
21:51:05, 58
21:51:05, 21
21:51:05, -10
21:51:05, -20
21:51:05, -9
21:51:05, 20
21:51:05, 48
21:51:05, 59
21:51:05, 72
21:51:05, 70
21:51:05, 52
21:51:05, 36
21:51:05, 32
21:51:05, 28
21:51:05, 38
21:51:05, 50
21:51:05, 55
21:51:05, 57
21:51:05, 57
21:51:05, 49
21:51:05, 40
21:51:05, 51
21:51:05, 74
21:51:05, 86
21:51:05, 87
21:51:05, 71
21:51:05, 38
21:51:05, 23
21:51:05, 38
21:51:06, 49
21:51:06, 44
21:51:06, 44
21:51:06, 52
21:51:06, 72
21:51:06, 92
21:51:06, 86
21:51:06, 54
21:51:06, 23
21:51:06, 4
21:51:06, 19
21:51:06, 41
21:51:06, 59
21:51:06, 71
21:51:06, 67
21:51:06, 37
21:51:06, 0
21:51:06, -14
21:51:06, -2
21:51:06, 22
21:51:06, 24
21:51:06, 11
21:51:06, 5
21:51:06, -4
21:51:06, -24
21:51:06, -36
21:51:06, -25
21:51:06, -3
21:51:06, 24
21:51:06, 53
21:51:06, 68
21:51:06, 70
21:51:06, 57
21:51:06, 37
21:51:06, 16
21:51:06, 10
21:51:06, 36
21:51:06, 59
21:51:06, 71
21:51:06, 71
21:51:06, 54
21:51:06, 35
21:51:06, 44
21:51:06, 56
21:51:06, 69
21:51:06, 83
21:51:06, 92
21:51:06, 107
21:51:06, 123
21:51:06, 124
21:51:06, 118
21:51:06, 116
21:51:06, 122
21:51:06, 138
21:51:06, 154
21:51:06, 172
21:51:06, 187
21:51:06, 186
21:51:06, 169
21:51:06, 157
21:51:06, 145
21:51:06, 137
21:51:06, 150
21:51:06, 163
21:51:06, 180
21:51:06, 180
21:51:06, 157
21:51:06, 136
21:51:06, 123
21:51:06, 123
21:51:06, 135
21:51:06, 144
21:51:06, 144
21:51:06, 129
21:51:06, 109
21:51:06, 83
21:51:06, 55
21:51:06, 38
21:51:06, 55
21:51:06, 89
21:51:06, 105
21:51:06, 96
21:51:06, 71
21:51:06, 48
21:51:06, 33
21:51:06, 16
21:51:06, 1
21:51:06, 1
21:51:06, 17
21:51:06, 36
21:51:06, 41
21:51:06, 17
21:51:06, -21
21:51:06, -50
21:51:06, -49
21:51:06, -22
21:51:06, 7
21:51:06, 32
21:51:06, 37
21:51:06, 6
21:51:06, -30
21:51:06, -43
21:51:06, -33
21:51:06, -17
21:51:06, 4
21:51:06, 24
21:51:06, 36
21:51:06, 40
21:51:06, 40
21:51:06, 26
21:51:06, 19
21:51:06, 32
21:51:06, 57
21:51:06, 80
21:51:06, 83
21:51:06, 84
21:51:06, 86
21:51:06, 77
21:51:06, 69
21:51:06, 70
21:51:06, 69
21:51:06, 58
21:51:06, 69
21:51:06, 98
21:51:06, 116
21:51:06, 120
21:51:06, 102
21:51:06, 76
21:51:06, 65
21:51:06, 68
21:51:06, 80
21:51:06, 85
21:51:06, 93
21:51:06, 105
21:51:06, 100
21:51:06, 76
21:51:06, 54
21:51:06, 42
21:51:06, 52
21:51:06, 80
21:51:06, 90
21:51:06, 75
21:51:06, 60
21:51:06, 45
21:51:06, 18
21:51:06, 1
21:51:06, 20
21:51:06, 50
21:51:06, 65
21:51:06, 72
21:51:06, 73
21:51:06, 64
21:51:06, 60
21:51:06, 68
21:51:06, 60
21:51:06, 66
21:51:06, 81
21:51:06, 81
21:51:06, 68
21:51:06, 51
21:51:06, 48
21:51:06, 58
21:51:06, 68
21:51:06, 75
21:51:06, 88
21:51:06, 103
21:51:06, 120
21:51:06, 123
21:51:06, 113
21:51:06, 97
21:51:06, 85
21:51:06, 85
21:51:06, 96
21:51:06, 101
21:51:06, 92
21:51:06, 85
21:51:06, 70
21:51:06, 53
21:51:06, 38
21:51:06, 25
21:51:06, 21
21:51:06, 28
21:51:06, 34
21:51:06, 36
21:51:06, 41
21:51:06, 39
21:51:06, 18
21:51:06, -10
21:51:06, -24
21:51:06, -8
21:51:06, 21
21:51:06, 39
21:51:06, 39
21:51:06, 27
21:51:06, 9
21:51:06, 4
21:51:06, 9
21:51:06, 20
21:51:06, 26
21:51:06, 21
21:51:06, 17
21:51:06, 21
21:51:06, 10
21:51:06, -9
21:51:06, -22
21:51:06, -6
21:51:06, 7
21:51:06, 24
21:51:06, 57
21:51:06, 80
21:51:06, 60
21:51:06, 35
21:51:06, 21
21:51:06, 5
21:51:06, 6
21:51:06, 17
21:51:06, 26
21:51:06, 51
21:51:06, 82
21:51:06, 76
21:51:06, 39
21:51:06, 5
21:51:06, 1
21:51:06, 18
21:51:06, 39
21:51:06, 51
21:51:06, 51
21:51:06, 44
21:51:06, 38
21:51:06, 39
21:51:06, 43
21:51:06, 51
21:51:06, 65
21:51:06, 82
21:51:06, 83
21:51:06, 65
21:51:06, 43
21:51:06, 40
21:51:06, 50
21:51:06, 49
21:51:06, 43
21:51:06, 55
21:51:06, 83
21:51:06, 116
21:51:06, 128
21:51:06, 114
21:51:06, 103
21:51:06, 112
21:51:06, 120
21:51:06, 122
21:51:06, 119
21:51:06, 114
21:51:06, 117
21:51:06, 112
21:51:06, 86
21:51:06, 69
21:51:06, 65
21:51:06, 59
21:51:06, 53
21:51:06, 42
21:51:06, 36
21:51:06, 32
21:51:06, 23
21:51:06, 19
21:51:06, 10
21:51:06, 3
21:51:06, 18
21:51:06, 40
21:51:06, 43
21:51:06, 40
21:51:06, 33
21:51:06, 26
21:51:06, 26
21:51:06, 27
21:51:06, 27
21:51:06, 36
21:51:06, 38
21:51:06, 40
21:51:06, 49
21:51:06, 49
21:51:06, 35
21:51:06, 20
21:51:06, 20
21:51:06, 37
21:51:06, 60
21:51:06, 76
21:51:06, 81
21:51:06, 76
21:51:06, 72
21:51:06, 69
21:51:06, 66
21:51:06, 71
21:51:06, 101
21:51:06, 123
21:51:06, 123
21:51:06, 104
21:51:06, 77
21:51:06, 55
21:51:06, 38
21:51:06, 42
21:51:06, 70
21:51:06, 90
21:51:06, 98
21:51:06, 98
21:51:06, 92
21:51:06, 85
21:51:06, 80
21:51:06, 87
21:51:06, 102
21:51:06, 114
21:51:06, 116
21:51:06, 117
21:51:06, 113
21:51:06, 115
21:51:06, 113
21:51:06, 85
21:51:06, 60
21:51:06, 66
21:51:06, 84
21:51:06, 97
21:51:06, 84
21:51:06, 53
21:51:06, 18
21:51:06, -11
21:51:06, -12
21:51:06, -2
21:51:06, 21
21:51:06, 41
21:51:06, 40
21:51:06, 34
21:51:06, 33
21:51:06, 29
21:51:06, 18
21:51:06, 2
21:51:06, -2
21:51:06, 10
21:51:06, 17
21:51:06, 11
21:51:06, -2
21:51:06, -24
21:51:06, -36
21:51:06, -38
21:51:06, -34
21:51:06, -22
21:51:06, -3
21:51:06, 17
21:51:06, 32
21:51:06, 38
21:51:06, 39
21:51:06, 37
21:51:06, 34
21:51:06, 44
21:51:06, 76
21:51:06, 106
21:51:06, 131
21:51:06, 153
21:51:06, 153
21:51:06, 138
21:51:06, 132
21:51:06, 131
21:51:06, 145
21:51:06, 160
21:51:06, 178
21:51:06, 182
21:51:06, 144
21:51:06, 98
21:51:06, 81
21:51:06, 77
21:51:06, 81
21:51:06, 97
21:51:06, 113
21:51:06, 102
21:51:06, 70
21:51:06, 32
21:51:06, 6
21:51:06, -3
21:51:06, -5
21:51:06, 5
21:51:06, 22
21:51:06, 27
21:51:06, 24
21:51:06, 10
21:51:06, -11
21:51:06, -19
21:51:06, 1
21:51:06, 27
21:51:06, 59
21:51:06, 91
21:51:06, 112
21:51:06, 108
21:51:06, 89
21:51:06, 58
21:51:06, 38
21:51:06, 42
21:51:06, 70
21:51:06, 92
21:51:06, 107
21:51:06, 121
21:51:06, 121
21:51:06, 103
21:51:06, 82
21:51:06, 71
21:51:06, 83
21:51:06, 109
21:51:06, 144
21:51:06, 167
21:51:06, 177
21:51:06, 148
21:51:06, 115
21:51:06, 118
21:51:06, 145
21:51:06, 153
21:51:06, 150
21:51:06, 147
21:51:06, 151
21:51:06, 146
21:51:06, 119
21:51:06, 90
21:51:06, 84
21:51:06, 98
21:51:06, 115
21:51:06, 131
21:51:06, 128
21:51:06, 116
21:51:06, 100
21:51:06, 80
21:51:06, 57
21:51:06, 43
21:51:06, 54
21:51:06, 71
21:51:06, 76
21:51:06, 73
21:51:06, 54
21:51:06, 22
21:51:06, 0
21:51:06, -8
21:51:06, -12
21:51:06, -9
21:51:06, 4
21:51:06, 12
21:51:06, 10
21:51:06, -6
21:51:06, -26
21:51:06, -50
21:51:06, -68
21:51:06, -60
21:51:06, -37
21:51:06, -9
21:51:06, -5
21:51:06, -22
21:51:06, -45
21:51:06, -57
21:51:06, -51
21:51:06, -37
21:51:06, -9
21:51:06, 25
21:51:06, 42
21:51:06, 35
21:51:06, 18
21:51:06, 9
21:51:06, 8
21:51:06, -1
21:51:06, -3
21:51:06, 12
21:51:06, 41
21:51:06, 73
21:51:06, 100
21:51:06, 99
21:51:06, 71
21:51:06, 44
21:51:06, 40
21:51:06, 64
21:51:06, 99
21:51:06, 128
21:51:06, 141
21:51:06, 124
21:51:06, 96
21:51:06, 75
21:51:06, 72
21:51:06, 87
21:51:06, 106
21:51:06, 120
21:51:06, 120
21:51:06, 97
21:51:06, 64
21:51:06, 49
21:51:06, 58
21:51:06, 72
21:51:06, 73
21:51:06, 70
21:51:06, 71
21:51:06, 69
21:51:06, 71
21:51:06, 74
21:51:06, 68
21:51:06, 50
21:51:06, 44
21:51:06, 64
21:51:06, 74
21:51:06, 72
21:51:06, 66
21:51:06, 59
21:51:06, 57
21:51:07, 53
21:51:07, 54
21:51:07, 60
21:51:07, 65
21:51:07, 72
21:51:07, 90
21:51:07, 100
21:51:07, 74
21:51:07, 48
21:51:07, 48
21:51:07, 81
21:51:07, 109
21:51:07, 117
21:51:07, 112
21:51:07, 92
21:51:07, 77
21:51:07, 69
21:51:07, 55
21:51:07, 48
21:51:07, 55
21:51:07, 75
21:51:07, 82
21:51:07, 71
21:51:07, 56
21:51:07, 36
21:51:07, 25
21:51:07, 39
21:51:07, 56
21:51:07, 67
21:51:07, 77
21:51:07, 88
21:51:07, 88
21:51:07, 69
21:51:07, 49
21:51:07, 44
21:51:07, 58
21:51:07, 81
21:51:07, 96
21:51:07, 92
21:51:07, 83
21:51:07, 64
21:51:07, 33
21:51:07, 8
21:51:07, -7
21:51:07, -12
21:51:07, -5
21:51:07, -4
21:51:07, -14
21:51:07, -34
21:51:07, -42
21:51:07, -17
21:51:07, 18
21:51:07, 34
21:51:07, 33
21:51:07, 32
21:51:07, 44
21:51:07, 64
21:51:07, 69
21:51:07, 64
21:51:07, 48
21:51:07, 22
21:51:07, 3
21:51:07, -1
21:51:07, 11
21:51:07, 24
21:51:07, 44
21:51:07, 51
21:51:07, 29
21:51:07, 17
21:51:07, 25
21:51:07, 51
21:51:07, 72
21:51:07, 92
21:51:07, 101
21:51:07, 92
21:51:07, 66
21:51:07, 42
21:51:07, 51
21:51:07, 85
21:51:07, 120
21:51:07, 132
21:51:07, 118
21:51:07, 103
21:51:07, 87
21:51:07, 69
21:51:07, 65
21:51:07, 80
21:51:07, 93
21:51:07, 100
21:51:07, 102
21:51:07, 98
21:51:07, 90
21:51:07, 71
21:51:07, 44
21:51:07, 33
21:51:07, 34
21:51:07, 48
21:51:07, 59
21:51:07, 57
21:51:07, 40
21:51:07, 21
21:51:07, 9
21:51:07, 1
21:51:07, -3
21:51:07, -3
21:51:07, -3
21:51:07, 4
21:51:07, 26
21:51:07, 39
21:51:07, 24
21:51:07, -11
21:51:07, -42
21:51:07, -49
21:51:07, -27
21:51:07, 10
21:51:07, 39
21:51:07, 44
21:51:07, 35
21:51:07, 23
21:51:07, 6
21:51:07, 0
21:51:07, 18
21:51:07, 52
21:51:07, 83
21:51:07, 96
21:51:07, 86
21:51:07, 64
21:51:07, 42
21:51:07, 38
21:51:07, 65
21:51:07, 102
21:51:07, 115
21:51:07, 100
21:51:07, 86
21:51:07, 100
21:51:07, 104
21:51:07, 87
21:51:07, 77
21:51:07, 81
21:51:07, 88
21:51:07, 92
21:51:07, 99
21:51:07, 108
21:51:07, 114
21:51:07, 89
21:51:07, 53
21:51:07, 27
21:51:07, 19
21:51:07, 32
21:51:07, 55
21:51:07, 49
21:51:07, 0
21:51:07, -52
21:51:07, -72
21:51:07, -68
21:51:07, -46
21:51:07, -27
21:51:07, -27
21:51:07, -41
21:51:07, -56
21:51:07, -85
21:51:07, -120
21:51:07, -161
21:51:07, -187
21:51:07, -193
21:51:07, -188
21:51:07, -189
21:51:07, -194
21:51:07, -193
21:51:07, -202
21:51:07, -217
21:51:07, -232
21:51:07, -225
21:51:07, -184
21:51:07, -137
21:51:07, -100
21:51:07, -90
21:51:07, -108
21:51:07, -115
21:51:07, -99
21:51:07, -74
21:51:07, -58
21:51:07, -44
21:51:07, -21
21:51:07, 12
21:51:07, 52
21:51:07, 68
21:51:07, 48
21:51:07, 25
21:51:07, 38
21:51:07, 68
21:51:07, 101
21:51:07, 130
21:51:07, 122
21:51:07, 91
21:51:07, 67
21:51:07, 52
21:51:07, 64
21:51:07, 96
21:51:07, 119
21:51:07, 125
21:51:07, 119
21:51:07, 115
21:51:07, 121
21:51:07, 128
21:51:07, 117
21:51:07, 99
21:51:07, 99
21:51:07, 115
21:51:07, 149
21:51:07, 178
21:51:07, 167
21:51:07, 136
21:51:07, 123
21:51:07, 120
21:51:07, 119
21:51:07, 129
21:51:07, 136
21:51:07, 124
21:51:07, 104
21:51:07, 86
21:51:07, 73
21:51:07, 84
21:51:07, 117
21:51:07, 153
21:51:07, 177
21:51:07, 194
21:51:07, 195
21:51:07, 178
21:51:07, 165
21:51:07, 169
21:51:07, 168
21:51:07, 166
21:51:07, 180
21:51:07, 205
21:51:07, 210
21:51:07, 183
21:51:07, 152
21:51:07, 135
21:51:07, 117
21:51:07, 93
21:51:07, 82
21:51:07, 80
21:51:07, 101
21:51:07, 131
21:51:07, 113
21:51:07, 66
21:51:07, 43
21:51:07, 55
21:51:07, 88
21:51:07, 124
21:51:07, 141
21:51:07, 144
21:51:07, 112
21:51:07, 70
21:51:07, 55
21:51:07, 55
21:51:07, 58
21:51:07, 74
21:51:07, 112
21:51:07, 144
21:51:07, 140
21:51:07, 116
21:51:07, 99
21:51:07, 87
21:51:07, 81
21:51:07, 87
21:51:07, 117
21:51:07, 153
21:51:07, 170
21:51:07, 152
21:51:07, 131
21:51:07, 123
21:51:07, 116
21:51:07, 119
21:51:07, 138
21:51:07, 163
21:51:07, 181
21:51:07, 172
21:51:07, 147
21:51:07, 124
21:51:07, 103
21:51:07, 90
21:51:07, 90
21:51:07, 107
21:51:07, 119
21:51:07, 119
21:51:07, 97
21:51:07, 69
21:51:07, 42
21:51:07, 19
21:51:07, 26
21:51:07, 64
21:51:07, 88
21:51:07, 99
21:51:07, 74
21:51:07, 29
21:51:07, 5
21:51:07, 5
21:51:07, 12
21:51:07, 23
21:51:07, 43
21:51:07, 76
21:51:07, 107
21:51:07, 121
21:51:07, 106
21:51:07, 85
21:51:07, 57
21:51:07, 53
21:51:07, 83
21:51:07, 119
21:51:07, 137
21:51:07, 122
21:51:07, 89
21:51:07, 57
21:51:07, 38
21:51:07, 39
21:51:07, 71
21:51:07, 116
21:51:07, 144
21:51:07, 146
21:51:07, 135
21:51:07, 106
21:51:07, 70
21:51:07, 65
21:51:07, 90
21:51:07, 120
21:51:07, 135
21:51:07, 129
21:51:07, 106
21:51:07, 91
21:51:07, 88
21:51:07, 87
21:51:07, 87
21:51:07, 97
21:51:07, 113
21:51:07, 122
21:51:07, 117
21:51:07, 97
21:51:07, 65
21:51:07, 38
21:51:07, 27
21:51:07, 43
21:51:07, 74
21:51:07, 97
21:51:07, 104
21:51:07, 99
21:51:07, 73
21:51:07, 40
21:51:07, 26
21:51:07, 39
21:51:07, 66
21:51:07, 84
21:51:07, 90
21:51:07, 88
21:51:07, 86
21:51:07, 81
21:51:07, 61
21:51:07, 59
21:51:07, 81
21:51:07, 104
21:51:07, 128
21:51:07, 139
21:51:07, 146
21:51:07, 133
21:51:07, 102
21:51:07, 85
21:51:07, 81
21:51:07, 87
21:51:07, 108
21:51:07, 135
21:51:07, 152
21:51:07, 149
21:51:07, 122
21:51:07, 91
21:51:07, 80
21:51:07, 76
21:51:07, 81
21:51:07, 80
21:51:07, 76
21:51:07, 68
21:51:07, 52
21:51:07, 28
21:51:07, -1
21:51:07, -28
21:51:07, -43
21:51:07, -29
21:51:07, 0
21:51:07, 9
21:51:07, 2
21:51:07, -10
21:51:07, -29
21:51:07, -50
21:51:07, -52
21:51:07, -28
21:51:07, -6
21:51:07, 6
21:51:07, 1
21:51:07, -28
21:51:07, -56
21:51:07, -44
21:51:07, -26
21:51:07, -13
21:51:07, 9
21:51:07, 45
21:51:07, 64
21:51:07, 56
21:51:07, 40
21:51:07, 19
21:51:07, 6
21:51:07, 9
21:51:07, 38
21:51:07, 73
21:51:07, 80
21:51:07, 51
21:51:07, 9
21:51:07, -17
21:51:07, -19
21:51:07, -13
21:51:07, -2
21:51:07, 28
21:51:07, 54
21:51:07, 54
21:51:07, 48
21:51:07, 49
21:51:07, 53
21:51:07, 54
21:51:07, 58
21:51:07, 81
21:51:07, 108
21:51:07, 122
21:51:07, 122
21:51:07, 115
21:51:07, 92
21:51:07, 66
21:51:07, 59
21:51:07, 80
21:51:07, 89
21:51:07, 101
21:51:07, 104
21:51:07, 90
21:51:07, 76
21:51:07, 70
21:51:07, 65
21:51:07, 58
21:51:07, 67
21:51:07, 81
21:51:07, 91
21:51:07, 100
21:51:07, 81
21:51:07, 57
21:51:07, 43
21:51:07, 40
21:51:07, 37
21:51:07, 38
21:51:07, 52
21:51:07, 80
21:51:07, 98
21:51:07, 100
21:51:07, 100
21:51:07, 93
21:51:07, 88
21:51:07, 100
21:51:07, 124
21:51:07, 147
21:51:07, 141
21:51:07, 114
21:51:07, 86
21:51:07, 73
21:51:07, 68
21:51:07, 81
21:51:07, 113
21:51:07, 151
21:51:07, 172
21:51:07, 172
21:51:07, 139
21:51:07, 88
21:51:07, 49
21:51:07, 40
21:51:07, 52
21:51:07, 76
21:51:07, 103
21:51:07, 102
21:51:07, 73
21:51:07, 40
21:51:07, 18
21:51:07, 4
21:51:07, 5
21:51:07, 20
21:51:07, 33
21:51:07, 43
21:51:07, 54
21:51:07, 41
21:51:07, 16
21:51:07, -7
21:51:07, -11
21:51:07, -7
21:51:07, -1
21:51:07, 10
21:51:07, 16
21:51:07, 3
21:51:07, -22
21:51:07, -53
21:51:07, -69
21:51:07, -58
21:51:07, -29
21:51:07, 4
21:51:07, 23
21:51:07, 10
21:51:07, -27
21:51:07, -68
21:51:07, -82
21:51:07, -74
21:51:07, -43
21:51:07, -12
21:51:07, -1
21:51:07, -7
21:51:08, -26
21:51:08, -49
21:51:08, -69
21:51:08, -73
21:51:08, -45
21:51:08, -4
21:51:08, 25
21:51:08, 29
21:51:08, 20
21:51:08, 9
21:51:08, 11
21:51:08, 11
21:51:08, 17
21:51:08, 33
21:51:08, 60
21:51:08, 81
21:51:08, 85
21:51:08, 76
21:51:08, 69
21:51:08, 72
21:51:08, 88
21:51:08, 100
21:51:08, 115
21:51:08, 125
21:51:08, 136
21:51:08, 139
21:51:08, 129
21:51:08, 97
21:51:08, 72
21:51:08, 89
21:51:08, 117
21:51:08, 128
21:51:08, 132
21:51:08, 147
21:51:08, 153
21:51:08, 116
21:51:08, 65
21:51:08, 28
21:51:08, 37
21:51:08, 90
21:51:08, 147
21:51:08, 170
21:51:08, 154
21:51:08, 105
21:51:08, 44
21:51:08, 11
21:51:08, 12
21:51:08, 22
21:51:08, 25
21:51:08, 9
21:51:08, -8
21:51:08, -35
21:51:08, -52
21:51:08, -61
21:51:08, -52
21:51:08, -21
21:51:08, 21
21:51:08, 64
21:51:08, 102
21:51:08, 118
21:51:08, 107
21:51:08, 81
21:51:08, 52
21:51:08, 48
21:51:08, 72
21:51:08, 118
21:51:08, 155
21:51:08, 168
21:51:08, 169
21:51:08, 154
21:51:08, 128
21:51:08, 101
21:51:08, 89
21:51:08, 93
21:51:08, 107
21:51:08, 120
21:51:08, 123
21:51:08, 113
21:51:08, 89
21:51:08, 73
21:51:08, 71
21:51:08, 82
21:51:08, 108
21:51:08, 139
21:51:08, 147
21:51:08, 128
21:51:08, 93
21:51:08, 68
21:51:08, 69
21:51:08, 72
21:51:08, 84
21:51:08, 121
21:51:08, 170
21:51:08, 173
21:51:08, 125
21:51:08, 73
21:51:08, 41
21:51:08, 37
21:51:08, 67
21:51:08, 112
21:51:08, 123
21:51:08, 102
21:51:08, 75
21:51:08, 52
21:51:08, 26
21:51:08, 22
21:51:08, 44
21:51:08, 65
21:51:08, 73
21:51:08, 80
21:51:08, 75
21:51:08, 52
21:51:08, 20
21:51:08, -4
21:51:08, -11
21:51:08, -3
21:51:08, 28
21:51:08, 59
21:51:08, 58
21:51:08, 22
21:51:08, -35
21:51:08, -83
21:51:08, -77
21:51:08, -39
21:51:08, -6
21:51:08, 25
21:51:08, 51
21:51:08, 43
21:51:08, 16
21:51:08, -3
21:51:08, -9
21:51:08, -4
21:51:08, 18
21:51:08, 66
21:51:08, 112
21:51:08, 128
21:51:08, 103
21:51:08, 56
21:51:08, 5
21:51:08, -6
21:51:08, 19
21:51:08, 69
21:51:08, 118
21:51:08, 133
21:51:08, 125
21:51:08, 118
21:51:08, 106
21:51:08, 88
21:51:08, 77
21:51:08, 86
21:51:08, 115
21:51:08, 152
21:51:08, 172
21:51:08, 163
21:51:08, 119
21:51:08, 70
21:51:08, 56
21:51:08, 84
21:51:08, 129
21:51:08, 171
21:51:08, 181
21:51:08, 152
21:51:08, 130
21:51:08, 115
21:51:08, 107
21:51:08, 96
21:51:08, 97
21:51:08, 133
21:51:08, 185
21:51:08, 211
21:51:08, 188
21:51:08, 132
21:51:08, 80
21:51:08, 66
21:51:08, 92
21:51:08, 131
21:51:08, 165
21:51:08, 176
21:51:08, 146
21:51:08, 117
21:51:08, 96
21:51:08, 70
21:51:08, 51
21:51:08, 37
21:51:08, 51
21:51:08, 92
21:51:08, 117
21:51:08, 112
21:51:08, 77
21:51:08, 28
21:51:08, -17
21:51:08, -28
21:51:08, -12
21:51:08, 22
21:51:08, 43
21:51:08, 38
21:51:08, 19
21:51:08, -7
21:51:08, -42
21:51:08, -61
21:51:08, -53
21:51:08, -19
21:51:08, 13
21:51:08, 23
21:51:08, 18
21:51:08, -2
21:51:08, -35
21:51:08, -58
21:51:08, -42
21:51:08, 6
21:51:08, 60
21:51:08, 84
21:51:08, 74
21:51:08, 57
21:51:08, 51
21:51:08, 41
21:51:08, 25
21:51:08, 22
21:51:08, 57
21:51:08, 118
21:51:08, 149
21:51:08, 147
21:51:08, 104
21:51:08, 37
21:51:08, -6
21:51:08, 9
21:51:08, 66
21:51:08, 109
21:51:08, 129
21:51:08, 116
21:51:08, 85
21:51:08, 42
21:51:08, 2
21:51:08, -25
21:51:08, -24
21:51:08, 12
21:51:08, 64
21:51:08, 86
21:51:08, 58
