Time, Value
21:52:29, 36
21:52:29, 69
21:52:29, 76
21:52:29, 58
21:52:29, 22
21:52:29, 19
21:52:29, 18
21:52:29, -3
21:52:29, -28
21:52:29, -26
21:52:29, 5
21:52:29, 35
21:52:29, 33
21:52:29, 7
21:52:29, -26
21:52:29, -40
21:52:29, -49
21:52:29, -41
21:52:29, -8
21:52:29, 29
21:52:29, 43
21:52:29, 17
21:52:29, -27
21:52:29, -44
21:52:29, -17
21:52:29, 18
21:52:29, 50
21:52:29, 70
21:52:29, 73
21:52:29, 61
21:52:29, 33
21:52:29, 0
21:52:29, -6
21:52:29, 5
21:52:29, 28
21:52:29, 50
21:52:29, 52
21:52:29, 67
21:52:29, 70
21:52:29, 26
21:52:29, -2
21:52:29, 8
21:52:29, 27
21:52:29, 44
21:52:29, 54
21:52:29, 57
21:52:29, 54
21:52:29, 27
21:52:29, -2
21:52:29, -21
21:52:29, -22
21:52:29, -10
21:52:29, 6
21:52:29, 23
21:52:29, 26
21:52:29, 36
21:52:29, 38
21:52:29, 21
21:52:29, 10
21:52:29, 22
21:52:29, 43
21:52:29, 70
21:52:29, 83
21:52:29, 80
21:52:29, 38
21:52:29, -14
21:52:29, -44
21:52:29, -18
21:52:29, 44
21:52:29, 83
21:52:29, 84
21:52:29, 69
21:52:29, 72
21:52:29, 74
21:52:29, 50
21:52:29, 32
21:52:29, 52
21:52:29, 83
21:52:29, 102
21:52:29, 99
21:52:29, 77
21:52:29, 44
21:52:29, 11
21:52:29, 4
21:52:29, 22
21:52:29, 41
21:52:29, 53
21:52:29, 61
21:52:29, 71
21:52:29, 76
21:52:29, 72
21:52:29, 43
21:52:29, 8
21:52:29, 1
21:52:29, 48
21:52:29, 96
21:52:29, 112
21:52:29, 88
21:52:29, 57
21:52:29, 49
21:52:29, 58
21:52:29, 86
21:52:29, 113
21:52:29, 131
21:52:29, 146
21:52:29, 155
21:52:29, 150
21:52:29, 131
21:52:29, 102
21:52:29, 76
21:52:29, 72
21:52:29, 96
21:52:29, 135
21:52:29, 165
21:52:29, 156
21:52:29, 113
21:52:29, 59
21:52:29, 25
21:52:29, 19
21:52:29, 44
21:52:29, 76
21:52:29, 90
21:52:29, 99
21:52:29, 85
21:52:29, 40
21:52:29, 6
21:52:29, 1
21:52:29, -4
21:52:29, 9
21:52:29, 38
21:52:29, 65
21:52:29, 82
21:52:29, 68
21:52:29, 24
21:52:29, -13
21:52:29, -18
21:52:29, 2
21:52:29, 45
21:52:29, 81
21:52:29, 87
21:52:29, 73
21:52:29, 52
21:52:29, 18
21:52:29, -8
21:52:29, -7
21:52:29, 18
21:52:29, 57
21:52:29, 82
21:52:29, 82
21:52:29, 76
21:52:29, 57
21:52:29, 42
21:52:29, 49
21:52:29, 81
21:52:29, 129
21:52:29, 165
21:52:29, 182
21:52:29, 183
21:52:29, 150
21:52:29, 97
21:52:29, 73
21:52:29, 87
21:52:29, 121
21:52:29, 148
21:52:29, 152
21:52:29, 149
21:52:29, 133
21:52:29, 99
21:52:29, 70
21:52:29, 64
21:52:29, 82
21:52:29, 109
21:52:29, 130
21:52:29, 125
21:52:29, 119
21:52:29, 109
21:52:29, 80
21:52:29, 42
21:52:29, 39
21:52:29, 70
21:52:29, 90
21:52:29, 84
21:52:29, 72
21:52:29, 52
21:52:29, 13
21:52:29, -23
21:52:29, -44
21:52:29, -40
21:52:29, -2
21:52:29, 25
21:52:29, 16
21:52:29, -23
21:52:29, -53
21:52:29, -62
21:52:29, -65
21:52:29, -55
21:52:29, -38
21:52:29, -11
21:52:29, 3
21:52:29, 8
21:52:29, 9
21:52:29, 4
21:52:29, -4
21:52:29, 1
21:52:29, 23
21:52:29, 55
21:52:29, 88
21:52:29, 98
21:52:29, 93
21:52:29, 92
21:52:29, 86
21:52:29, 69
21:52:29, 65
21:52:29, 92
21:52:29, 137
21:52:29, 155
21:52:29, 150
21:52:29, 148
21:52:29, 135
21:52:29, 114
21:52:29, 107
21:52:29, 113
21:52:29, 115
21:52:29, 116
21:52:29, 108
21:52:29, 103
21:52:29, 81
21:52:29, 43
21:52:29, 7
21:52:29, -7
21:52:29, 1
21:52:29, 23
21:52:29, 42
21:52:29, 34
21:52:29, 5
21:52:29, -34
21:52:29, -66
21:52:29, -70
21:52:29, -60
21:52:29, -41
21:52:29, -11
21:52:29, 11
21:52:29, 23
21:52:29, 19
21:52:29, 4
21:52:29, -13
21:52:29, -7
21:52:29, 22
21:52:29, 53
21:52:29, 80
21:52:29, 90
21:52:29, 82
21:52:29, 68
21:52:29, 48
21:52:29, 33
21:52:29, 50
21:52:29, 97
21:52:29, 148
21:52:29, 162
21:52:29, 144
21:52:29, 112
21:52:29, 83
21:52:29, 64
21:52:29, 50
21:52:29, 60
21:52:29, 106
21:52:29, 144
21:52:29, 151
21:52:29, 145
21:52:29, 132
21:52:29, 105
21:52:29, 100
21:52:29, 113
21:52:29, 138
21:52:29, 156
21:52:29, 148
21:52:29, 121
21:52:29, 86
21:52:29, 52
21:52:29, 28
21:52:29, 27
21:52:29, 50
21:52:29, 76
21:52:29, 86
21:52:29, 74
21:52:29, 65
21:52:29, 51
21:52:29, 25
21:52:29, -4
21:52:29, -17
21:52:29, -9
21:52:29, 11
21:52:29, 48
21:52:29, 51
21:52:30, 28
21:52:30, 20
21:52:30, 11
21:52:30, -1
21:52:30, -11
21:52:30, -7
21:52:30, 36
21:52:30, 60
21:52:30, 53
21:52:30, 49
21:52:30, 26
21:52:30, -13
21:52:30, -36
21:52:30, -8
21:52:30, 32
21:52:30, 59
21:52:30, 75
21:52:30, 56
21:52:30, 12
21:52:30, -3
21:52:30, 1
21:52:30, 25
21:52:30, 58
21:52:30, 81
21:52:30, 90
21:52:30, 90
21:52:30, 84
21:52:30, 64
21:52:30, 34
21:52:30, 25
21:52:30, 41
21:52:30, 71
21:52:30, 93
21:52:30, 105
21:52:30, 103
21:52:30, 104
21:52:30, 98
21:52:30, 60
21:52:30, 50
21:52:30, 92
21:52:30, 153
21:52:30, 168
21:52:30, 145
21:52:30, 113
21:52:30, 89
21:52:30, 88
21:52:30, 87
21:52:30, 80
21:52:30, 81
21:52:30, 75
21:52:30, 64
21:52:30, 52
21:52:30, 20
21:52:30, -21
21:52:30, -52
21:52:30, -53
21:52:30, -21
21:52:30, 35
21:52:30, 55
21:52:30, 23
21:52:30, -23
21:52:30, -65
21:52:30, -86
21:52:30, -81
21:52:30, -40
21:52:30, 2
21:52:30, 25
21:52:30, 27
21:52:30, 29
21:52:30, 25
21:52:30, -7
21:52:30, -33
21:52:30, -2
21:52:30, 52
21:52:30, 80
21:52:30, 90
21:52:30, 97
21:52:30, 73
21:52:30, 42
21:52:30, 32
21:52:30, 35
21:52:30, 60
21:52:30, 122
21:52:30, 165
21:52:30, 154
21:52:30, 128
21:52:30, 106
21:52:30, 89
21:52:30, 91
21:52:30, 118
21:52:30, 161
21:52:30, 197
21:52:30, 202
21:52:30, 164
21:52:30, 106
21:52:30, 83
21:52:30, 77
21:52:30, 83
21:52:30, 106
21:52:30, 120
21:52:30, 133
21:52:30, 122
21:52:30, 100
21:52:30, 71
21:52:30, 42
21:52:30, 27
21:52:30, 25
21:52:30, 20
21:52:30, 17
21:52:30, 52
21:52:30, 96
21:52:30, 99
21:52:30, 54
21:52:30, 7
21:52:30, -17
21:52:30, -9
21:52:30, 23
21:52:30, 41
21:52:30, 41
21:52:30, 28
21:52:30, 2
21:52:30, -13
21:52:30, -13
21:52:30, 1
21:52:30, 49
21:52:30, 102
21:52:30, 131
21:52:30, 131
21:52:30, 98
21:52:30, 51
21:52:30, 21
21:52:30, 7
21:52:30, 6
21:52:30, 34
21:52:30, 66
21:52:30, 69
21:52:30, 56
21:52:30, 66
21:52:30, 55
21:52:30, 1
21:52:30, -11
21:52:30, 38
21:52:30, 92
21:52:30, 106
21:52:30, 88
21:52:30, 49
21:52:30, 16
21:52:30, 5
21:52:30, 6
21:52:30, 33
21:52:30, 82
21:52:30, 121
21:52:30, 121
21:52:30, 86
21:52:30, 50
21:52:30, 29
21:52:30, 19
21:52:30, 26
21:52:30, 43
21:52:30, 43
21:52:30, 53
21:52:30, 71
21:52:30, 60
21:52:30, 17
21:52:30, -23
21:52:30, -34
21:52:30, -22
21:52:30, -2
21:52:30, 19
21:52:30, 36
21:52:30, 8
21:52:30, -24
21:52:30, -51
21:52:30, -68
21:52:30, -60
21:52:30, -27
21:52:30, 24
21:52:30, 72
21:52:30, 76
21:52:30, 33
21:52:30, -35
21:52:30, -75
21:52:30, -77
21:52:30, -4
21:52:30, 86
21:52:30, 105
21:52:30, 97
21:52:30, 91
21:52:30, 80
21:52:30, 60
21:52:30, 41
21:52:30, 34
21:52:30, 44
21:52:30, 91
21:52:30, 132
21:52:30, 118
21:52:30, 89
21:52:30, 74
21:52:30, 58
21:52:30, 65
21:52:30, 74
21:52:30, 84
21:52:30, 101
21:52:30, 90
21:52:30, 75
21:52:30, 74
21:52:30, 65
21:52:30, 56
21:52:30, 57
21:52:30, 70
21:52:30, 90
21:52:30, 114
21:52:30, 119
21:52:30, 109
21:52:30, 71
21:52:30, 16
21:52:30, -23
21:52:30, -4
21:52:30, 48
21:52:30, 99
21:52:30, 138
21:52:30, 135
21:52:30, 86
21:52:30, 36
21:52:30, 18
21:52:30, 27
21:52:30, 38
21:52:30, 39
21:52:30, 50
21:52:30, 70
21:52:30, 81
21:52:30, 67
21:52:30, 18
21:52:30, -25
21:52:30, -20
21:52:30, 27
21:52:30, 72
21:52:30, 81
21:52:30, 52
21:52:30, 9
21:52:30, -10
21:52:30, 1
21:52:30, 12
21:52:30, 48
21:52:30, 97
21:52:30, 128
21:52:30, 117
21:52:30, 104
21:52:30, 69
21:52:30, 22
21:52:30, 24
21:52:30, 57
21:52:30, 74
21:52:30, 85
21:52:30, 107
21:52:30, 106
21:52:30, 74
21:52:30, 49
21:52:30, 28
21:52:30, 23
21:52:30, 38
21:52:30, 76
21:52:30, 100
21:52:30, 107
21:52:30, 99
21:52:30, 74
21:52:30, 55
21:52:30, 45
21:52:30, 39
21:52:30, 81
21:52:30, 129
21:52:30, 122
21:52:30, 103
21:52:30, 85
21:52:30, 53
21:52:30, 13
21:52:30, -11
21:52:30, 3
21:52:30, 72
21:52:30, 141
21:52:30, 146
21:52:30, 91
21:52:30, 33
21:52:30, -10
21:52:30, -25
21:52:30, -9
21:52:30, 33
21:52:30, 76
21:52:30, 92
21:52:30, 84
21:52:30, 75
21:52:30, 35
21:52:30, 7
21:52:30, 45
21:52:30, 99
21:52:30, 125
21:52:30, 133
21:52:30, 124
21:52:30, 96
21:52:30, 53
21:52:30, 27
21:52:30, -4
21:52:30, -19
21:52:30, 29
21:52:30, 72
21:52:30, 71
21:52:30, 68
21:52:30, 66
21:52:30, 73
21:52:30, 66
21:52:30, 44
21:52:30, 34
21:52:30, 56
21:52:30, 97
21:52:30, 108
21:52:30, 124
21:52:30, 118
21:52:30, 52
21:52:30, 4
21:52:30, 5
21:52:30, 37
21:52:30, 73
21:52:30, 105
21:52:30, 98
21:52:30, 60
21:52:30, 17
21:52:30, -19
21:52:30, -25
21:52:30, -1
21:52:30, 40
21:52:30, 89
21:52:30, 118
21:52:30, 92
21:52:30, 29
21:52:30, -27
21:52:30, -55
21:52:30, -30
21:52:30, 12
21:52:30, 58
21:52:30, 58
21:52:30, 34
21:52:30, 45
21:52:30, 76
21:52:30, 72
21:52:30, 53
21:52:30, 53
21:52:30, 82
21:52:30, 120
21:52:30, 146
21:52:30, 131
21:52:30, 83
21:52:30, 19
21:52:30, -20
21:52:30, -53
21:52:30, -57
21:52:30, -22
21:52:30, 18
21:52:30, 36
21:52:30, 36
21:52:30, 11
21:52:30, 6
21:52:30, 18
21:52:30, 36
21:52:30, 44
21:52:30, 58
21:52:30, 76
21:52:30, 98
21:52:30, 86
21:52:30, 25
21:52:30, -24
21:52:30, -30
21:52:30, -2
21:52:30, 41
21:52:30, 88
21:52:30, 97
21:52:30, 88
21:52:30, 88
21:52:30, 85
21:52:30, 59
21:52:30, 20
21:52:30, 18
21:52:30, 64
21:52:30, 113
21:52:30, 155
21:52:30, 156
21:52:30, 87
21:52:30, 22
21:52:30, 33
21:52:30, 107
21:52:30, 168
21:52:30, 161
21:52:30, 121
21:52:30, 102
21:52:30, 44
21:52:30, -10
21:52:30, 12
21:52:30, 52
21:52:30, 56
21:52:30, 55
21:52:30, 73
21:52:30, 92
21:52:30, 84
21:52:30, 72
21:52:30, 52
21:52:30, 43
21:52:30, 48
21:52:30, 29
21:52:30, 16
21:52:30, -1
21:52:30, -17
21:52:30, 4
21:52:30, 39
21:52:30, 49
21:52:30, 41
21:52:30, 26
21:52:30, 19
21:52:30, 33
21:52:30, 56
21:52:30, 90
21:52:30, 116
21:52:30, 112
21:52:30, 101
21:52:30, 114
21:52:30, 129
21:52:30, 129
21:52:30, 131
21:52:30, 99
21:52:30, 60
21:52:30, 22
21:52:30, -12
21:52:30, -5
21:52:30, 22
21:52:30, 42
21:52:30, 74
21:52:30, 109
21:52:30, 107
21:52:30, 97
21:52:30, 85
21:52:30, 74
21:52:30, 50
21:52:30, 49
21:52:30, 57
21:52:30, 21
21:52:30, -50
21:52:30, -69
21:52:30, -45
21:52:30, -33
21:52:30, -25
21:52:30, 9
21:52:30, 53
21:52:30, 75
21:52:30, 80
21:52:30, 37
21:52:30, -40
21:52:30, -124
21:52:30, -158
21:52:30, -140
21:52:30, -115
21:52:30, -104
21:52:30, -82
21:52:30, -56
21:52:30, -73
21:52:30, -93
21:52:30, -68
21:52:30, 13
21:52:30, 65
21:52:30, 52
21:52:30, 19
21:52:30, 5
21:52:30, 26
21:52:30, 52
21:52:30, 20
21:52:30, -20
21:52:30, -18
21:52:30, 39
21:52:30, 99
21:52:30, 112
21:52:30, 86
21:52:30, 38
21:52:30, -8
21:52:30, -10
21:52:30, 9
21:52:30, 22
21:52:30, 29
21:52:30, 55
21:52:30, 93
21:52:30, 123
21:52:30, 118
21:52:30, 76
21:52:30, 55
21:52:30, 86
21:52:30, 150
21:52:30, 201
21:52:30, 209
21:52:30, 193
21:52:30, 145
21:52:30, 66
21:52:30, 6
21:52:30, 43
21:52:30, 101
21:52:30, 137
21:52:30, 169
21:52:30, 154
21:52:30, 107
21:52:30, 100
21:52:30, 141
21:52:30, 178
21:52:30, 192
21:52:30, 199
21:52:30, 197
21:52:30, 193
21:52:30, 199
21:52:30, 196
21:52:31, 160
21:52:31, 118
21:52:31, 85
21:52:31, 83
21:52:31, 116
21:52:31, 135
21:52:31, 141
21:52:31, 134
21:52:31, 97
21:52:31, 38
21:52:31, 16
21:52:31, 23
21:52:31, -2
21:52:31, -10
21:52:31, 40
21:52:31, 91
21:52:31, 86
21:52:31, 52
21:52:31, 29
21:52:31, 37
21:52:31, 85
21:52:31, 148
21:52:31, 178
21:52:31, 170
21:52:31, 168
21:52:31, 173
21:52:31, 135
21:52:31, 83
21:52:31, 75
21:52:31, 86
21:52:31, 80
21:52:31, 76
21:52:31, 74
21:52:31, 67
21:52:31, 49
21:52:31, 17
21:52:31, 18
21:52:31, 42
21:52:31, 75
21:52:31, 107
21:52:31, 112
21:52:31, 119
21:52:31, 119
21:52:31, 71
21:52:31, 12
21:52:31, -13
21:52:31, -1
21:52:31, 38
21:52:31, 70
21:52:31, 87
21:52:31, 88
21:52:31, 52
21:52:31, -1
21:52:31, -9
21:52:31, 21
21:52:31, 56
21:52:31, 67
21:52:31, 39
21:52:31, 0
21:52:31, -23
21:52:31, -37
21:52:31, -54
21:52:31, -55
21:52:31, -29
21:52:31, -20
21:52:31, -22
21:52:31, -40
21:52:31, -101
21:52:31, -166
21:52:31, -215
21:52:31, -228
21:52:31, -181
21:52:31, -132
21:52:31, -147
21:52:31, -165
21:52:31, -131
21:52:31, -110
21:52:31, -149
21:52:31, -193
21:52:31, -186
21:52:31, -150
21:52:31, -138
21:52:31, -141
21:52:31, -130
21:52:31, -119
21:52:31, -108
21:52:31, -104
21:52:31, -98
21:52:31, -74
21:52:31, -29
21:52:31, 11
21:52:31, 42
21:52:31, 65
21:52:31, 52
21:52:31, 24
21:52:31, 19
21:52:31, 43
21:52:31, 98
21:52:31, 128
21:52:31, 128
21:52:31, 163
21:52:31, 217
21:52:31, 241
21:52:31, 192
21:52:31, 117
21:52:31, 92
21:52:31, 140
21:52:31, 220
21:52:31, 274
21:52:31, 268
21:52:31, 229
21:52:31, 196
21:52:31, 180
21:52:31, 154
21:52:31, 108
21:52:31, 93
21:52:31, 118
21:52:31, 118
21:52:31, 75
21:52:31, 16
21:52:31, -38
21:52:31, -89
21:52:31, -108
21:52:31, -85
21:52:31, -41
21:52:31, -35
21:52:31, -78
21:52:31, -137
21:52:31, -170
21:52:31, -183
21:52:31, -184
21:52:31, -156
21:52:31, -103
21:52:31, -68
21:52:31, -42
21:52:31, -10
21:52:31, 9
21:52:31, 27
21:52:31, 43
21:52:31, 75
21:52:31, 102
21:52:31, 137
21:52:31, 169
21:52:31, 186
21:52:31, 170
21:52:31, 154
21:52:31, 167
21:52:31, 181
21:52:31, 202
21:52:31, 244
21:52:31, 262
21:52:31, 275
21:52:31, 297
21:52:31, 305
21:52:31, 283
21:52:31, 209
21:52:31, 119
21:52:31, 115
21:52:31, 192
21:52:31, 246
21:52:31, 216
21:52:31, 154
21:52:31, 181
21:52:31, 235
21:52:31, 252
21:52:31, 221
21:52:31, 194
21:52:31, 212
21:52:31, 215
21:52:31, 208
21:52:31, 197
21:52:31, 148
21:52:31, 102
21:52:31, 106
21:52:31, 151
21:52:31, 192
21:52:31, 224
21:52:31, 252
21:52:31, 227
21:52:31, 140
21:52:31, 69
21:52:31, 67
21:52:31, 114
21:52:31, 120
21:52:31, 72
21:52:31, 49
21:52:31, 44
21:52:31, 24
21:52:31, -6
21:52:31, -26
21:52:31, -13
21:52:31, 3
21:52:31, 7
21:52:31, 8
21:52:31, 1
21:52:31, -10
21:52:31, -23
21:52:31, -44
21:52:31, -43
21:52:31, -29
21:52:31, -12
21:52:31, 10
21:52:31, 12
21:52:31, -13
21:52:31, -40
21:52:31, -49
21:52:31, -38
21:52:31, -13
21:52:31, 10
21:52:31, 28
21:52:31, 48
21:52:31, 58
21:52:31, 52
21:52:31, 8
21:52:31, -29
21:52:31, -10
21:52:31, 35
21:52:31, 64
21:52:31, 104
21:52:31, 153
21:52:31, 168
21:52:31, 134
21:52:31, 113
21:52:31, 133
21:52:31, 124
21:52:31, 118
21:52:31, 139
21:52:31, 155
21:52:31, 130
21:52:31, 82
21:52:31, 29
21:52:31, -1
21:52:31, -7
21:52:31, -17
21:52:31, -21
21:52:31, -30
21:52:31, -46
21:52:31, -58
21:52:31, -74
21:52:31, -113
21:52:31, -139
21:52:31, -131
21:52:31, -132
21:52:31, -121
21:52:31, -105
21:52:31, -75
21:52:31, -38
21:52:31, -37
21:52:31, -83
21:52:31, -105
21:52:31, -70
21:52:31, 2
21:52:31, 52
21:52:31, 65
21:52:31, 89
21:52:31, 108
21:52:31, 87
21:52:31, 69
21:52:31, 66
21:52:31, 77
21:52:31, 107
21:52:31, 138
21:52:31, 145
21:52:31, 120
21:52:31, 97
21:52:31, 91
21:52:31, 115
21:52:31, 122
21:52:31, 129
21:52:31, 157
21:52:31, 199
21:52:31, 193
21:52:31, 139
21:52:31, 108
21:52:31, 129
21:52:31, 188
21:52:31, 235
21:52:31, 212
21:52:31, 170
21:52:31, 177
21:52:31, 188
21:52:31, 172
21:52:31, 140
21:52:31, 102
21:52:31, 75
21:52:31, 92
21:52:31, 132
21:52:31, 160
21:52:31, 187
21:52:31, 198
21:52:31, 144
21:52:31, 72
21:52:31, 68
21:52:31, 107
21:52:31, 149
21:52:31, 181
21:52:31, 198
21:52:31, 155
21:52:31, 85
21:52:31, 49
21:52:31, 50
21:52:31, 65
21:52:31, 71
21:52:31, 81
21:52:31, 72
21:52:31, 67
21:52:31, 71
21:52:31, 55
21:52:31, 18
21:52:31, 4
21:52:31, 34
21:52:31, 77
21:52:31, 116
21:52:31, 115
21:52:31, 89
21:52:31, 72
21:52:31, 55
21:52:31, 24
21:52:31, 28
21:52:31, 104
21:52:31, 184
21:52:31, 233
21:52:31, 246
21:52:31, 226
21:52:31, 162
21:52:31, 96
21:52:31, 118
21:52:31, 184
21:52:31, 236
21:52:31, 288
21:52:31, 291
21:52:31, 264
21:52:31, 233
21:52:31, 216
21:52:31, 196
21:52:31, 184
21:52:31, 218
21:52:31, 259
21:52:31, 258
21:52:31, 229
21:52:31, 182
21:52:31, 144
21:52:31, 140
21:52:31, 172
21:52:31, 200
21:52:31, 213
21:52:31, 224
21:52:31, 208
21:52:31, 165
21:52:31, 133
21:52:31, 102
21:52:31, 35
21:52:31, -33
21:52:31, -35
21:52:31, 5
21:52:31, 40
21:52:31, 52
21:52:31, 35
21:52:31, -12
21:52:31, -57
21:52:31, -75
21:52:31, -55
21:52:31, -7
21:52:31, 34
21:52:31, 56
21:52:31, 69
21:52:31, 54
21:52:31, 17
21:52:31, 9
21:52:31, 53
21:52:31, 105
21:52:31, 135
21:52:31, 124
21:52:31, 97
21:52:31, 97
21:52:31, 107
21:52:31, 104
21:52:31, 88
21:52:31, 70
21:52:31, 92
21:52:31, 152
21:52:31, 202
21:52:31, 187
21:52:31, 112
21:52:31, 10
21:52:31, -52
21:52:31, -60
21:52:31, -67
21:52:31, -87
21:52:31, -107
21:52:31, -77
21:52:31, 19
21:52:31, 76
21:52:31, 71
21:52:31, 105
21:52:31, 211
21:52:31, 304
21:52:31, 332
21:52:31, 346
21:52:31, 362
21:52:31, 352
21:52:31, 306
21:52:31, 249
21:52:31, 208
21:52:31, 200
21:52:31, 224
21:52:31, 234
21:52:31, 229
21:52:31, 200
21:52:31, 136
21:52:31, 64
21:52:31, 32
21:52:31, 26
21:52:31, 37
21:52:31, 58
21:52:31, 44
21:52:31, 16
21:52:31, -7
21:52:31, -13
21:52:31, -26
21:52:31, -45
21:52:31, -66
21:52:31, -88
21:52:31, -87
21:52:31, -45
21:52:31, -35
21:52:31, -82
21:52:31, -124
21:52:31, -126
21:52:31, -110
21:52:31, -91
21:52:31, -77
21:52:31, -60
21:52:31, -37
21:52:31, -37
21:52:31, -70
21:52:31, -100
21:52:31, -105
21:52:31, -86
21:52:31, -39
21:52:31, 28
21:52:31, 60
21:52:31, 53
21:52:31, 35
21:52:31, 11
21:52:31, 3
21:52:31, 38
21:52:31, 104
21:52:31, 145
21:52:31, 148
21:52:31, 152
21:52:31, 152
21:52:31, 120
21:52:31, 99
21:52:31, 92
21:52:31, 117
21:52:31, 154
21:52:31, 184
21:52:31, 201
21:52:31, 183
21:52:31, 151
21:52:31, 122
21:52:31, 84
21:52:31, 39
21:52:31, 45
21:52:31, 98
21:52:31, 122
21:52:31, 92
21:52:31, 43
21:52:31, 9
21:52:31, 2
21:52:31, 5
21:52:31, 7
21:52:31, 17
21:52:31, 33
21:52:31, 42
21:52:31, 9
21:52:31, -59
21:52:31, -115
21:52:31, -130
21:52:31, -91
21:52:31, -37
21:52:31, 6
21:52:31, 35
21:52:31, 18
21:52:31, -6
21:52:31, -20
21:52:31, -4
21:52:31, 17
21:52:31, 26
21:52:31, 35
21:52:31, 36
21:52:31, 40
21:52:31, 40
21:52:31, 10
21:52:31, -45
21:52:31, -68
21:52:31, -23
21:52:31, 36
21:52:31, 72
21:52:31, 107
21:52:31, 130
21:52:31, 113
21:52:31, 81
21:52:31, 69
21:52:31, 59
21:52:31, 59
21:52:31, 92
21:52:31, 128
21:52:31, 135
21:52:31, 107
21:52:32, 69
21:52:32, 39
21:52:32, 25
21:52:32, 41
21:52:32, 102
21:52:32, 169
21:52:32, 188
21:52:32, 152
21:52:32, 106
21:52:32, 82
21:52:32, 76
21:52:32, 68
21:52:32, 64
21:52:32, 106
21:52:32, 162
21:52:32, 162
21:52:32, 121
21:52:32, 89
21:52:32, 66
21:52:32, 4
21:52:32, -27
21:52:32, 8
21:52:32, 55
21:52:32, 57
21:52:32, 36
21:52:32, 2
21:52:32, -50
21:52:32, -74
21:52:32, -74
21:52:32, -70
21:52:32, -46
21:52:32, -26
21:52:32, -26
21:52:32, -27
